;TINFOLEAK Report;;;;;;;;;;;;;;;;
;Vicente Aguilera Díaz;;;;;;;;;;;;;;;;
;@VAguileraDiaz;;;;;;;;;;;;;;;;
;www.isecauditors.com;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;>>> Date:;09/07/2020;;;;;;;;;;;;;;;
;>>> Time:;2:33;;;;;;;;;;;;;;;
;>>> Analyzed user:;CronicasDeRafa;;;;;;;;;;;;;;;
;>>> Information:;Followers;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
#;ID;USERNAME;SCREEN NAME;DESCRIPTION;PROFILE IMAGE URL;PROFILE BANNER URL;CREATED AT;LOCATION;TIME_ZONE;GEO ENABLED;FOLLOWERS COUNT;FRIENDS COUNT;STATUSES COUNT;LISTED COUNT;FAVOURITES COUNT;USER VERIFIED;USER LANG
17;4007169318;Bnl;Bj_Blanco99;🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹;http://pbs.twimg.com/profile_images/1274890255993376769/mxefxzBM_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;24/10/2015 23:24;London, England;;False;17;361;39;0;470;False;
18;1,22E+32;Juan Fernando Villegas Espada AntiUribista;villegas_espada;Nadie podrá llevar x encima de su ♥ a nadie ni hacerle mal en su persona aunq 🤔 y  diga diferente;http://pbs.twimg.com/profile_images/1223571699330883584/d4b4YueM_normal.jpg;;01/02/2020 11:39;Cali, Colombia;;False;29;216;87;0;78;False;
19;218507515;Louise Ferdinand;Ferdinan1206;;http://pbs.twimg.com/profile_images/1270094737379405824/uy_xohNs_normal.jpg;http://abs.twimg.com/images/themes/theme11/bg.gif;22/11/2010 14:51;Bogota - Colombia;;True;44;313;214;0;928;False;
20;109170381;JULIO DIMAS;juliodimas2007;;http://pbs.twimg.com/profile_images/1082704859906916352/s2x0pJeN_normal.jpg;http://abs.twimg.com/images/themes/theme14/bg.gif;28/01/2010 5:13;puerto ordaz venezuela . ;;True;37;463;154;1;8;False;
21;238935994;luzmcaro;luzmcaro;Derecho y Ciencias Sociales, con estudios en Sociologa, especialista en D. Procesal, Ciencias Admitivas, Master en Gobierno Municipal. Consultora conferenc.;http://pbs.twimg.com/profile_images/1033911266224627712/CGNLEtYX_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;16/01/2011 11:31;Bogotá ;;True;10411;8479;140637;31;2575;False;
22;1,12E+32;David Gomez;GomezDavid92;;http://pbs.twimg.com/profile_images/1124017108965314560/4uyO9nnK_normal.jpg;;02/05/2019 18:24;;;False;32;221;292;0;3120;False;
23;713544396;jaime romero;jaimelromero;;http://pbs.twimg.com/profile_images/2427254415/xqn96D5x_normal;http://abs.twimg.com/images/themes/theme1/bg.png;24/07/2012 2:38;;;False;18;112;10;0;28;False;
24;510288241;alberto camargo;amcamargodg;;http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;http://abs.twimg.com/images/themes/theme1/bg.png;01/03/2012 14:04;;;False;2;18;5;0;0;False;
25;1,25E+32;Nano;Nano47270700;;http://pbs.twimg.com/profile_images/1246430566473502722/ja4A-Tr5_normal.jpg;;04/04/2020 13:30;;;False;0;10;3;0;51;False;
26;9,10E+31;Saul Galeano;SaulGaleano10;;http://pbs.twimg.com/profile_images/1155521861578559488/GkAlqstg_normal.jpg;;19/09/2017 3:40;;;False;7;235;159;0;247;False;
27;1,08E+31;ROMARIO;ROMARIO20575446;;http://pbs.twimg.com/profile_images/1217573253880872960/2jQEzfPS_normal.jpg;;21/12/2018 1:21;Santa Marta, Colombia;;False;52;322;207;0;286;False;
28;1,21E+32;Liliana Ramos;Liliana08366439;;http://pbs.twimg.com/profile_images/1205602630782849024/YkfWmBJ8_normal.jpg;;13/12/2019 21:28;;;False;2;136;0;0;42;False;
29;7,17E+31;Alejandro | Vásquez;AlejandroVJ54;Comprometido con la vida.;;;;;;;;;;;;;
El mundo puede ser mejor.;;;;;;;;;;;;;;;;;
"Estoico""";http://pbs.twimg.com/profile_images/1240337704560328707/E3pln5Ui_normal.jpg;;04/04/2016 13:00;Cartagena, Colombia;;True;27;168;40;0;340;False;;;;;
30;222613002;Alex Vargas;Alevarnieto;Amante a la tecnología, siempre actualizado con nuevos temas que hoy en día se vive. hincha del mejor equipo Real Madrid!! Hala Madrid!!!!;http://pbs.twimg.com/profile_images/1094807861392277504/zpaMJRi7_normal.jpg;http://abs.twimg.com/images/themes/theme9/bg.gif;03/12/2010 22:51;Cartagena Colombia;;True;43;271;131;1;27;False;
31;165610730;•Leydi Maldonado•;LEYDIMALDONADOQ;Enamorada de mi familia 💕❣️;;;;;;;;;;;;;
"Jesús en tí confío 🙌🏻💖""";http://pbs.twimg.com/profile_images/1281026635375017984/-8Yuepuu_normal.jpg;http://abs.twimg.com/images/themes/theme4/bg.gif;12/07/2010 2:19;Santa Marta, Colombia;;True;228;388;799;8;202;False;;;;;
32;9,61E+31;Feerromero;Feerromero14;Amor a DIOS Sobre Todas Las Cosas 🙌❤️;http://pbs.twimg.com/profile_images/1277380080940040192/NyGQFZIt_normal.jpg;;08/02/2018 3:35;Magangué, Colombia;;False;12;191;1;0;5;False;
33;1,28E+32;Diego;Diego85388372;la empatía;http://pbs.twimg.com/profile_images/1276266361086500864/j_UOhlcg_normal.jpg;;25/06/2020 20:29;Armenia;;False;5;107;2;0;1;False;
34;808813982;tombo lopez;tombobmx;;http://pbs.twimg.com/profile_images/3010483945/040c098fd284e2d4c3864b0a03c57e20_normal.jpeg;http://abs.twimg.com/images/themes/theme1/bg.png;07/09/2012 12:49;;;True;3;40;0;0;76;False;
35;2364052476;MATÍAS GÓMEZ;matiasgomez73;No más bandidos en el poder, NO MÁS URIBE.;http://pbs.twimg.com/profile_images/1278868403671797765/TNvFUYdc_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;27/02/2014 11:47;Barranquilla, Colombia;;False;9709;10231;1848;0;1548;False;
36;96261564;🥵;pinacoladat;;http://pbs.twimg.com/profile_images/1197794114034700293/wzL4Llkr_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;12/12/2009 2:56;;;False;0;323;478;0;7071;False;
37;9,79E+31;@Fede;FedericNieves;Ingeniero, Docente, Melómano y Liberal. Antiuribista desde 2002, Regresé a Twitter con una cuenta nueva luego de recibir amenazas en la antigua.😎;http://pbs.twimg.com/profile_images/1280756620029497345/01cMgrTX_normal.jpg;;29/03/2018 3:05;Colombia;;False;262;150;389;1;200;False;
38;613140295;ROQ SAN;faro950;Ciudadano de a pie. ;;;;;;;;;;;;;
"artesano""";http://pbs.twimg.com/profile_images/1175087927740829696/OhMnkYQQ_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;20/06/2012 4:42;Barrancabermeja, Colombia;;True;53;228;2005;0;3625;False;;;;;
39;620532977;ENRIQUE PINEDO;enriquepinedo1;;http://pbs.twimg.com/profile_images/1020515559430066176/v2CyK1qv_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;28/06/2012 1:56;SANTA MARTA;;False;94;2015;698;0;3444;False;
40;2432233003;SISY LA BELLA;SiSyPrimera;"""La muerte y la vida, están en poder de la lengua"", y el que la ama, ¡comerá de sus frutos! Prov 18:21 RVR1960.";http://pbs.twimg.com/profile_images/1274582802290401281/zc_oZKux_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;07/04/2014 15:39;Dubai Tolíma.;;False;1445;1967;47649;1;65550;False;
41;3000302367;Duyerney;dugamgui;;http://pbs.twimg.com/profile_images/988594447100280833/w53Bzz_W_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;26/01/2015 20:45;;;False;14;194;336;0;143;False;
42;4126614981;INGENIEROCK;JOTAJ817;;http://pbs.twimg.com/profile_images/746312869956952064/b9osabWc_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;06/11/2015 12:08;-7 a 3150 MSNM.;;False;33;381;216;0;227;False;
43;1,28E+32;Roco Perez;RocoPer78704703;pasear;http://pbs.twimg.com/profile_images/1279433896493539329/MYu7_2s-_normal.jpg;;04/07/2020 15:15;;;False;0;3;0;0;0;False;
44;9,02E+31;Romanorojo Drb;RomanorojoDrb;🇨🇴;http://pbs.twimg.com/profile_images/902011145787252736/ERdJ-952_normal.jpg;;28/08/2017 3:21;BOGOTÁ ;;False;502;907;8748;2;46;False;
45;7,16E+31;Juan diego aldana;juanDaldana;;http://pbs.twimg.com/profile_images/1233025042130329600/6E24o6kM_normal.jpg;;03/04/2016 3:41;;;False;11;152;5;0;5;False;
46;1,20E+32;Gabriel Gaon;GabrielGaon3;Joven - Activista - Luchador ;;;;;;;;;;;;;
"#SiguemeyTeSigo""";http://pbs.twimg.com/profile_images/1258053619821113344/Fr1sc1iA_normal.jpg;;23/11/2019 23:00;Quininde, Ecuador;;True;80;184;127;0;512;False;;;;;
47;192326076;eduardo castro;edu01908;Abogado especialista en Docencia Universitaria Magister en Política Fiscal y Tributario.;http://pbs.twimg.com/profile_images/856289311188299776/d7jjFezS_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;18/09/2010 20:35;Quibdó, Colombia;;False;438;673;457;0;7652;False;
48;317501258;flacofranklin@hotmail.com;franklin485;Deportista. de perfil bajo, me gusta la literatura y los documentales;http://pbs.twimg.com/profile_images/1250251271346573312/-QGPH9SO_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;15/06/2011 1:18;ecuador;;False;1049;2253;3313;0;213;False;
49;1924589090;jose antonio nunez v;Josejose_1987;Hay q sonreirle a la vida;http://pbs.twimg.com/profile_images/1137431062555086850/MGPv4XA7_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;01/10/2013 20:46;Bosconia cesar colombia;;True;11;329;173;0;467;False;
50;1,22E+32;Jos lastrec;JLastrec;El (caminante) ;;;;;;;;;;;;;
Soy caribe🌎;;;;;;;;;;;;;;;;;
"Cadima💪🏾""";http://pbs.twimg.com/profile_images/1279449738308435975/RrJuTEAE_normal.jpg;;04/02/2020 22:54;Colombia;;False;91;629;126;0;748;False;;;;;
