20;8,27E+31;SMG;smg109191127253;Deporte, música y política. Liberal y colombiano. #DefendamosLaPaz;http://pbs.twimg.com/profile_images/1140738807869968384/-yL_nEEx_normal.jpg;;31/01/2017 22:07;Colombia;;False;138;1014;190;0;395;False;
21;1,22E+32;Bat-tuiter;BatTuitter;“Your anger gives you great power. But if you let it, it'll destroy you”...;http://pbs.twimg.com/profile_images/1234709010294747136/WxTV2dJG_normal.jpg;;26/01/2020 2:30;;;False;14;104;851;0;393;False;
22;1,23E+32;Mabe Sandoval;SandovalMabe;Aprende a vivir la vida, de la mejor manera.❣;http://pbs.twimg.com/profile_images/1229989316153180163/iJ8ICsY5_normal.jpg;;19/02/2020 4:40;;;False;1;5;1;0;2;False;
23;1,08E+32;Stefanía;Stefa18_h;;http://pbs.twimg.com/profile_images/1244508821894070272/oh3K4XNK_normal.jpg;;10/01/2019 21:24;;;False;5;52;64;0;411;False;
24;595822879;Catalina Peña Mendez;silvica23;PUBLICISTA Ejecutiva de cuenta ;) 100% positiva (+) y mamá de vero.;http://pbs.twimg.com/profile_images/628394413786550272/EWZZ4s3y_normal.jpg;http://abs.twimg.com/images/themes/theme6/bg.gif;31/05/2012 20:55;Bogota;;True;145;169;1685;4;2020;False
25;9,16E+31;Luis David Rios;LuisDavidRios16;;http://pbs.twimg.com/profile_images/1228490063551569920/uqC0fALM_normal.jpg;;06/10/2017 16:40;;;False;9;174;370;0;363;False;
26;1,13E+32;Moisés.📚;MCG0806;Nada interesante.;http://pbs.twimg.com/profile_images/1272290793320067073/_yhI9qSF_normal.jpg;;18/05/2019 1:05;Honda, Colombia;;False;29;243;293;0;787;False;
27;1,20E+32;Laura Leandra ❤🤯;LauraLeandraSu1;Pulga ❤;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
13-02-2018 😍;;;;;;;;;;;;;;;;;
"El sentimiento es mutuo""";http://pbs.twimg.com/profile_images/1199701460105211904/6rWCdTIf_normal.jpg;;27/11/2019 14:47;;;False;4;27;2;0;50;False;;;;;
28;116795734;Andrea Acevedo;AndreitaAcevedo;;http://pbs.twimg.com/profile_images/1199379747513536513/WXE3ShJ7_normal.jpg;http://abs.twimg.com/images/themes/theme11/bg.gif;23/02/2010 16:05;Girón, Colombia;;True;88;638;377;0;486;False;
29;186567786;Dani~ 💚;Daniipgg;#엑소 ✨;;;;;;;;;;;;;
Administración de empresas.👩🏽‍🎓;;;;;;;;;;;;;;;;;
Negociación Internacional.🌎 ;;;;;;;;;;;;;;;;;
"Community Manager.👩🏽‍💻""";http://pbs.twimg.com/profile_images/1264393658905788416/YVqtQw7G_normal.jpg;http://abs.twimg.com/images/themes/theme4/bg.gif;03/09/2010 20:19;Colombia;;True;393;605;18093;3;12575;False;;;;;
30;222145002;Joelys Eliana 💮;joelysEliana;...;http://pbs.twimg.com/profile_images/1222561656494002177/Q9YwMZgX_normal.jpg;http://abs.twimg.com/images/themes/theme6/bg.gif;02/12/2010 15:52;Medellin Colombia ;;True;615;368;13365;1;2965;False;
31;9,07E+31;Paola Alejandra;PaolaAl19347454;Noticias Opinión Televisión Internacional Salud;http://pbs.twimg.com/profile_images/1034567769029857282/h-JSpRPx_normal.jpg;;11/09/2017 12:15;Antioquia, Colombia;;False;18;85;704;0;789;False;
32;1,22E+32;Gabriela 🍷;Gabrielam_1807;Sociología, Universidad del Rosario 🍂♥️ #novaetvetera;http://pbs.twimg.com/profile_images/1220847585205850112/d0Uf8gDB_normal.jpg;;24/01/2020 23:11;;;False;5;76;41;0;2421;False;
33;98486986;ꪀꪖ𝕥 🦄;nati_bdoya;💞 WELCOME & GOOD VIBE ⚡;http://pbs.twimg.com/profile_images/1243396990144114689/vSkHKqWx_normal.jpg;http://abs.twimg.com/images/themes/theme10/bg.gif;21/12/2009 22:36;Armenia, Colombia;;True;102;680;587;1;763;False;
34;1,11E+32;Derlyn J Lourido;dlourido04;Data System Analyst for Data and Research Methods at @CIAT_ | Software developer | Geek |;http://pbs.twimg.com/profile_images/1113451855420456960/vaw0XO3P_normal.png;;28/03/2019 21:28;Palmira, Colombia;;False;39;56;64;1;407;False;
35;1,11E+32;Andresmoca;Andresmoca1;;http://pbs.twimg.com/profile_images/1109540052571484161/ZvC76XoE_normal.jpg;;23/03/2019 19:35;;;False;18;225;63;0;1234;False;
36;1,05E+32;alixflorez;alixflorez;felizmente casada con mi amor @alejovg;http://pbs.twimg.com/profile_images/1048285832778584065/ridW4EyK_normal.jpg;;28/09/2018 12:35;;;False;11;115;353;0;999;False;
37;291463392;Martin;Martinpuentes1;;http://pbs.twimg.com/profile_images/1816058156/miquito_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;02/05/2011 2:12;;;True;95;652;3294;0;1157;False;
38;320010255;Diana C. Penagos F.;dica118;Ing. d sistemas con enfasis en Seguridad Informática ISO 27001 //\\ Lo q no t mata t hace fuerte, Indispensable aprender d lo vivido para no repetir la historia;http://pbs.twimg.com/profile_images/1402407943/155132_normal.jpg;http://abs.twimg.com/images/themes/theme3/bg.gif;19/06/2011 4:18;Bogotá, Colombia;;False;125;566;4347;3;10552;False;
39;79532430;tatiana;tatianag1;;http://pbs.twimg.com/profile_images/498341989/10123_154532614695_777069695_2550950_5596121_n_normal.jpg;http://abs.twimg.com/images/themes/theme19/bg.gif;03/10/2009 18:24;colombia;;False;41;641;136;0;301;False;
40;7,61E+31;Fernando;fer_clavijob;Administrador de empresas universidad Santo tomas ;;;;;;;;;;;;;
"Especialista en finanzas...hijo de Dios!!!""";http://pbs.twimg.com/profile_images/960499019666649088/2pTKXHYZ_normal.jpg;;03/08/2016 3:56;;;False;33;197;80;0;121;False;;;;;
41;1,16E+32;Laura;pendejos_2;;http://pbs.twimg.com/profile_images/1201308496362385409/MGPlE3Ir_normal.jpg;;29/07/2019 1:50;;;False;2;8;7;0;11;False;
42;304991709;Abdallah de Tierra;DiabolusBirotae;Promotor de la vida en dos ruedas y de la alegría que trae la bici...;;;;;;;;;;;;;
"Comprometido con @moralosita""";http://pbs.twimg.com/profile_images/1369363999/lOGO_Alejo_normal.jpg;http://abs.twimg.com/images/themes/theme9/bg.gif;25/05/2011 13:16;Colombia;;True;104;738;2035;3;938;False;;;;;
43;1,19E+32;CaritoRamirez;CaritoR01893505;;http://pbs.twimg.com/profile_images/1278768494218076160/vHUUICvZ_normal.jpg;;01/11/2019 20:41;;;False;5;302;52;0;1235;False;
44;2900630926;LQ;Lorena19q0;;http://pbs.twimg.com/profile_images/707728120909053954/eGjG69Cv_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;01/12/2014 14:08;;;True;22;264;290;0;1402;False;
45;1,16E+32;Luis David Ríos;LuisDavidRos2;;http://pbs.twimg.com/profile_images/1164358313238323200/brqXs8dP_normal.jpg;;22/08/2019 2:05;;;False;3;160;157;0;179;False;
46;273397654;angelita;agelita78;;http://pbs.twimg.com/profile_images/1290156191/gustavocerati1_1__normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;28/03/2011 12:19;Bogota Hermosa!!;;False;105;543;372;1;2339;False;
47;199426447;ANGELA MEDRANO;amedrano81;;http://pbs.twimg.com/profile_images/1234147034002788354/5nFjuZJu_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;06/10/2010 20:57;;;False;22;43;15;0;23;False;
48;46543114;Juan Ocampo;jdocampo13;;http://pbs.twimg.com/profile_images/438401295784083456/vvBUoRAY_normal.jpeg;http://abs.twimg.com/images/themes/theme2/bg.gif;12/06/2009 1:19;;;True;122;969;2506;7;385;False;
49;1,14E+32;rodolfo_orozco;rodolfoorozco16;;http://pbs.twimg.com/profile_images/1135635446615220226/jO4tfQI__normal.jpg;;03/06/2019 19:51;;;False;35;247;273;0;485;False;
50;158097385;Nelson Chávez;seasickness00;;http://pbs.twimg.com/profile_images/626432599943155712/Tw9HWvHX_normal.jpg;http://abs.twimg.com/images/themes/theme1/bg.png;21/06/2010 19:37;Bogotá;;True;117;804;3017;2;609;False;
